happiness_score,gdp_per_capita,social_support,healthy_life_expectancy,freedom_to_make_life_choices,generosity,perceptions_of_corruption,Continent_x,Marriage,Divorce,Actual,Percent,rank,IQ,education_expenditure,avg_income,avg_temp,ISO3,Continent_y,Hemisphere,Human Development Groups,UNDP Developing Regions,HDI Rank (2021),Year,Expected Years of Schooling,location,indicator,subject,measure,frequency,time,value,Unnamed: 0,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,LITRES/CAPITA,avg_temp_c,latitude,longitude,altitude
5.30906599716896,1.4251949961433423,1.408059715569562,0.1469153862843382,0.4554192773174408,0.0831056610703233,0.0209841697716189,Africa,3.4859237090749033,0.5808984314007843,5.699245100364515,17.94964699208319,94.2644058988852,68.85213842999477,402.93234712482746,4957.939182158354,25.282728540661083,ZAF,Africa,Southern Hemisphere,High,SSA,104.93539269941792,2021.0,13.588438797649223,ZAF,MEATCONSUMP,POULTRY,KG_CAP,A,2023.0,-276.5277539600068,38.30799908342483,ZAF,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.138802595143962,18.881860200705905,-27.830046896027923,30.653269450148695,0.0
5.311452721877081,1.4019508382099113,1.431053242048533,0.1478664620902006,0.4526452195775768,0.0907324616046313,0.0256793487276171,Africa,3.541784938520098,0.582236044964283,5.872058760701311,18.099612990920047,97.80319761503787,68.19120379109201,421.75581833505817,5433.929651576363,24.92478871972055,ZAF,Africa,Southern Hemisphere,High,SSA,110.6012389978692,2021.0,13.50643121825814,ZAF,MEATCONSUMP,SHEEP,KG_CAP,A,2023.0,76.72931177489278,37.18389807528241,ZAF,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.0940031613200585,19.38975119341042,-27.823591388247777,29.624694809235603,0.0
5.226843118683353,1.4170616485077914,1.4360120281284858,0.1475706283212302,0.4586862793166085,0.0921680183714992,0.0130964674106369,Africa,3.515642749837745,0.5985480360750055,5.730989535668882,16.606602487230344,93.91182209480776,69.38706884222037,321.14880803728585,6106.523749686809,24.96922719086781,ZAF,Africa,Southern Hemisphere,High,SSA,105.96708862184585,2021.0,13.450674668350851,ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,2023.0,117.04982618567024,37.858463241226374,ZAF,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.308505316001255,18.89374960758251,-28.201802152382108,27.23926022806904,0.0
5.369727944471529,1.4332157211652174,1.4326900876270168,0.1485607857512732,0.4712978111550667,0.0879781226605026,0.0184359291084427,Africa,3.374763916283025,0.6102993640785914,5.7792903473217825,16.925268029565913,94.79463280247002,69.3962997896598,204.0623676975076,6273.017009091342,24.854039980195076,ZAF,Africa,Southern Hemisphere,High,SSA,107.89022989919025,2021.0,13.521124372331984,ZAF,MEATCONSUMP,POULTRY,THND_TONNE,A,2023.0,2663.4969330739127,38.38265427897437,ZAF,ALCOHOL,TOT,LT_CAP15,A,2019.0,6.969724168062519,18.80973441570234,-27.42521055107271,24.5344949215482,0.0
5.30399669794769,1.3973523847438667,1.4363450155105335,0.1386809951135081,0.4613964718476689,0.0890521092753472,0.0167712464386532,Africa,3.597881887361677,0.6078291345621847,5.97650670221326,17.84477720712608,95.01849291332874,69.02794400511543,332.5215239780041,6901.54848911637,25.140058352563845,ZAF,Africa,Southern Hemisphere,High,SSA,107.07570945827756,2021.0,13.723794838587215,ZAF,MEATCONSUMP,PIG,THND_TONNE,A,2023.0,345.09881614776975,36.85069261545369,ZAF,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.439849607591274,19.63717012211962,-28.033970267269662,27.232010047233683,0.0
5.2575679893174945,1.4087530674344688,1.424122299617079,0.1509022618501299,0.4621789131376502,0.0898306488449423,0.01626745038711,Africa,3.6121113215728338,0.5619520880316358,5.883299434940507,18.02457768744291,94.68414750153876,69.43666897823907,466.5455024274454,5127.258205421595,24.54718282184135,ZAF,Africa,Southern Hemisphere,High,SSA,108.72412089419316,2021.0,13.608659745008191,ZAF,MEATCONSUMP,BEEF,THND_TONNE,A,2023.0,1206.6047493355536,37.37716084717327,ZAF,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.231347325812666,18.15074949937302,-27.99833437276095,27.42864330016854,0.0
5.240321888117543,0.9157143469076292,0.675206855021746,0.1485640721375521,0.4667992683007496,0.1366492861488892,0.1190309426056095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.23773208294065,1.516332310007278,1.1756450729018049,0.40615057546335,0.5141126911996825,0.2133931875215665,0.012517728216648,,,,,,,,,,,MKD,Europe,Northern Hemisphere,High,ECA,76.98643497115992,2021.0,13.934773875982572,,,,,,,,,,,,,,,,14.115368157171297,42.610944332568195,13.735141688102086,0.0
5.157638375324372,0.0210707178990278,1.2481613325332157,0.3283738023161817,0.3762429452182872,0.1996350865824558,0.0937042068945152,South America,3.274938532589287,1.168622156038826,2.689916055391278,35.601619924687164,69.06692509089608,82.26048360228542,325.0853808835535,7588.596801402917,32.35479904243805,VEN,America,Northern Hemisphere,Medium,LAC,119.26542746142144,2021.0,12.71613456266689,,,,,,,,,,,,,,,,26.842191420096217,10.162432573487887,-72.17286001571956,0.0
5.1627876640997545,1.196833779550678,0.8601108564803694,0.2571539750603607,0.7135979919953205,0.1811730886046249,0.1641503971042587,,,,,,67.10420896067777,83.11510828231222,93.18705141935628,-679.4341809639373,31.6209620085545,,,,,,,,,,,,,,,,,,,,,,,,26.41329228390819,16.857097037067827,104.29626926586512,0.0
5.061005019299377,1.4953165490532754,0.9510920503943526,0.3566977491620884,0.5376938379692633,-0.0036166127139117,0.1993972131176025,Asia,6.892095551312282,1.3343132831391105,5.275486984420588,18.19075393663051,61.434132833513935,86.51530155305181,201.33087717788857,1091.1727143497712,20.15578765251252,GEO,Asia,Northern Hemisphere,Very High,ECA,62.26525263523712,2021.0,15.615940806876626,,,,,,,,,,,,,,,,14.81808625107095,40.46966143936581,44.3509102392924,0.0
5.087187031403788,0.8656483192030167,0.7991174645217877,0.0750701584769749,0.3822471513894107,0.2039475135601,0.0885818577706052,,,,,,,,,,,GIN,Africa,Northern Hemisphere,Low,SSA,181.5404201330799,2021.0,9.840642659115186,,,,,,,,,,,,,,,,25.35832635206831,11.960336473587978,-14.718555178291217,0.0
5.047424010537907,1.378468217653665,1.3730651675992187,0.3558572340748582,0.5513227570719915,0.2633302496438156,0.0199387756567078,Europe,4.233670548280452,2.889389701475416,1.3218225648557524,71.85059760632694,40.65756531464723,91.452112405989,137.91519765396058,1653.681569683593,15.31336307260966,UKR,Europe,Northern Hemisphere,High,ECA,82.30458999332727,2021.0,14.695818979501851,UKR,MEATCONSUMP,BEEF,KG_CAP,A,2023.0,-255.50703301675725,,,,,,,,,10.048546809145776,49.95163024552621,31.84808865316477,0.0
5.106150220659354,1.348274829212305,1.3527241664916403,0.3565617822661666,0.5523490032936881,0.26778343320228,0.0099464126526562,Europe,3.937400496550437,2.840420167211646,1.4340750471268175,71.07767166653646,44.04412304444642,90.40789986601638,72.70502155591703,2380.340138171908,14.64003906924843,UKR,Europe,Northern Hemisphere,High,ECA,79.76804773795305,2021.0,15.137460842941271,UKR,MEATCONSUMP,PIG,KG_CAP,A,2023.0,43.34534862976451,,,,,,,,,10.544808426766972,50.44366954062802,32.9459357326052,0.0
5.113271916464161,1.3537803091937806,1.3482267559709606,0.3473766294915224,0.5497688588738822,0.2622580523747155,0.0077829239255862,Europe,4.083658386190046,2.884473350070398,1.4864217159213968,69.98925321774084,42.7430802855015,90.05590262361213,170.07003623212196,2903.2038233329176,15.033862588281323,UKR,Europe,Northern Hemisphere,High,ECA,75.67269909842982,2021.0,15.002068172343732,UKR,MEATCONSUMP,POULTRY,KG_CAP,A,2023.0,64.57325211077735,,,,,,,,,10.205312872037409,49.422636240087144,29.960704601950347,0.0
5.037258908511841,1.3292185507867849,1.375550269950635,0.3640642677248422,0.5367930901869951,0.2612900742893633,0.008448572424214,Europe,4.0684552790451,2.913745762365061,1.441170665908187,70.56919241595806,46.17267774538104,90.90309621564202,130.8134042643036,1038.521437836556,14.003935004702177,UKR,Europe,Northern Hemisphere,High,ECA,77.28408597973659,2021.0,15.08744551855232,UKR,MEATCONSUMP,SHEEP,KG_CAP,A,2023.0,27.372313811666576,,,,,,,,,9.876452508285771,49.706040439251005,35.514480612970054,0.0
5.069224995388162,1.3195318561413518,1.36162346208768,0.3562229245197971,0.5561069163067077,0.2618126287037052,0.0193908167064169,Europe,4.002428901322568,2.8190065234560566,1.3737871059598534,71.56955769381675,43.87679894380527,91.20633670793116,188.15426661110223,2196.7548972444893,14.312680253354202,UKR,Europe,Northern Hemisphere,High,ECA,77.07566131500738,2021.0,15.11873665322489,UKR,MEATCONSUMP,BEEF,THND_TONNE,A,2023.0,-180.0011657587226,,,,,,,,,10.237017101635614,48.93555834742902,36.15350089356417,0.0
4.995365242329491,1.3513617664055138,1.35159290340716,0.3484313582083198,0.5607153039306194,0.2654831936776433,0.0155287980952685,Europe,4.254552699537572,2.8668421211296975,1.2595587124477827,71.28505221691506,44.325964463943315,91.5389097410438,88.64311290250768,1849.192645352623,14.776075750150284,UKR,Europe,Northern Hemisphere,High,ECA,77.21290247253924,2021.0,15.200625738323485,UKR,MEATCONSUMP,SHEEP,THND_TONNE,A,2023.0,-104.34161674090372,,,,,,,,,9.946021023856394,49.10437196789847,31.04287741220867,0.0
5.16010969365928,1.3594041409944757,1.3265068895992873,0.3591646280122777,0.5583468334281833,0.2690259860165502,0.0217411251686606,Europe,4.092099113270852,2.901081753018237,1.3564850526249626,71.34327740159571,43.54412302908363,90.37510582706771,124.06280887499938,4490.319987165883,14.772583558152611,UKR,Europe,Northern Hemisphere,High,ECA,76.94427492121993,2021.0,14.814385512052306,UKR,MEATCONSUMP,POULTRY,THND_TONNE,A,2023.0,874.201369868737,,,,,,,,,9.989027080744398,48.55115104071429,33.50162188210783,0.0
5.1269641360873495,1.361245892917582,1.3435573731331751,0.3557022123539913,0.5477348231474822,0.2648144089821937,0.0234750489686022,Europe,4.124071919786778,2.88535328496566,1.3052022886144217,72.22794463477057,43.03394591546011,91.34838623597568,143.70300952814827,939.2759125523136,14.31259892647715,UKR,Europe,Northern Hemisphere,High,ECA,77.23218067522494,2021.0,14.85420310786636,UKR,MEATCONSUMP,PIG,THND_TONNE,A,2023.0,442.5216548681573,,,,,,,,,10.366404909393816,51.03391982370285,24.82616942840272,0.0
4.979872751220381,1.1090780072926798,0.5725963379867713,0.1331979405476449,0.4659866137612532,0.1356687448832882,0.1260897632084757,,,,,,103.08529273402014,59.47258768558075,9.834203226847492,500.44399976084424,32.5832509640266,CIV,Africa,Northern Hemisphere,Medium,SSA,158.3295947365095,2021.0,10.592689633098134,,,,,,,,,,,,,,,,,,,
4.989573591960518,1.4942094735717053,1.0189767049885614,0.1790276897627415,0.3480429952264559,0.0316937013492052,0.1017164938229817,,,,,,,,,,,GAB,Africa,Southern Hemisphere,High,SSA,110.3636432793192,2021.0,12.853935396217144,,,,,,,,,,,,,,,,26.426349646633184,-0.332543911949657,16.081939628338553,0.0
4.973935422406834,1.0577287032078049,1.015549253364748,0.0830366815204413,0.449836746478731,0.1821047579655317,0.010987902067695,,,,,,97.53637801927472,68.49073217140528,,970.4316181255396,33.22348809392616,NGA,Africa,Northern Hemisphere,Low,SSA,161.9672672043681,2021.0,10.315814471452637,NGA,MEATCONSUMP,BEEF,KG_CAP,A,2023.0,-77.56728208772881,,,,,,,,,27.892132186698255,9.646019373780216,4.333398903948149,0.0
4.983031089795797,1.045617329733218,1.0176603779246165,0.0940789075802779,0.4519841605070944,0.1686450356293531,0.003957347723353,,,,,,97.4322014120034,67.32049201834545,,2929.519963573213,33.268553581379045,NGA,Africa,Northern Hemisphere,Low,SSA,158.37750970734953,2021.0,9.984710529565277,NGA,MEATCONSUMP,PIG,KG_CAP,A,2023.0,-193.14679298200036,,,,,,,,,27.793298894558745,11.21814896971384,9.91405382427656,0.0
4.945050415119163,1.0750282852680226,1.0277337185781592,0.0992726730690539,0.4491880542747214,0.1752228342580342,0.0049127356827242,,,,,,99.19368668427676,67.3704778009486,,692.158479345349,33.83678092162109,NGA,Africa,Northern Hemisphere,Low,SSA,164.85078754598314,2021.0,10.07357146775413,NGA,MEATCONSUMP,POULTRY,KG_CAP,A,2023.0,300.0154897113848,,,,,,,,,27.794535231786337,10.191049720452453,1.3991775446724448,0.0
4.921004943938796,1.0690808799262552,1.0198738931830136,0.1086901428921988,0.4458859734242202,0.1790895845948409,0.0119098606770349,,,,,,95.5013442888523,67.70028042852526,,800.2258877410012,33.73666375821987,NGA,Africa,Northern Hemisphere,Low,SSA,164.28368347931388,2021.0,9.895229620637718,NGA,MEATCONSUMP,SHEEP,KG_CAP,A,2023.0,10.36879374682592,,,,,,,,,27.75557794247991,10.52273720669555,5.115144820491427,0.0
5.001699926710541,1.0544504690777547,0.9890247371244214,0.1165621550372387,0.4488012298343497,0.1751652547273826,0.0126210708998982,,,,,,99.76271608558211,68.10096251453479,,3019.133277056754,34.0551270519308,NGA,Africa,Northern Hemisphere,Low,SSA,168.35631071359404,2021.0,10.231838864099291,NGA,MEATCONSUMP,BEEF,THND_TONNE,A,2023.0,96.4031283216292,,,,,,,,,28.005736834649102,10.162596673051178,6.026211851803399,0.0
5.072150245723335,1.081725334910567,1.0212369194926474,0.0808487922002583,0.4538436086195081,0.1736346618412333,0.0126355630299942,,,,,,96.8040337708194,67.36381979147902,,514.4233681355131,33.520737957187045,NGA,Africa,Northern Hemisphere,Low,SSA,159.8166749679355,2021.0,10.10940603539141,NGA,MEATCONSUMP,POULTRY,THND_TONNE,A,2023.0,337.12902021583193,,,,,,,,,27.87625400799208,8.460977529204392,2.76276480031136,0.0
4.983864507504722,1.0500910115485609,1.0309582744571688,0.0910283402740085,0.4650623164480338,0.1782372644027491,0.0126459748952075,,,,,,99.40095236443445,67.98158425593277,,2619.295200830514,34.07428294638036,NGA,Africa,Northern Hemisphere,Low,SSA,161.92537189199118,2021.0,10.25338310471374,NGA,MEATCONSUMP,SHEEP,THND_TONNE,A,2023.0,359.4748505349238,,,,,,,,,28.46114374983461,10.64877176727254,6.99157268381215,0.0
4.965714069287623,1.062639220169196,1.0302738481830471,0.0830605401554231,0.4450808366603757,0.1714316372576086,0.0075816094701435,,,,,,98.43582500581628,67.75347034302118,,1281.6949061283594,33.39548001322636,NGA,Africa,Northern Hemisphere,Low,SSA,166.1073501326133,2021.0,10.227418960776042,NGA,MEATCONSUMP,PIG,THND_TONNE,A,2023.0,545.4662545918251,,,,,,,,,27.658416341159384,9.727493770330938,6.765999876489229,0.0
4.952205327428187,0.9636977876185632,0.854235619206724,0.1162225889862534,0.4063234586037691,0.1367292978762749,0.0730868386730858,,,,,,96.90914471139004,67.66052469614867,3.2625276029225176,591.4284806194077,31.049302578841576,CMR,Africa,Northern Hemisphere,Medium,SSA,151.95562133767282,2021.0,12.8748286570864,,,,,,,,,,,,,,,,26.79260490608988,5.848443262706283,14.179872973040174,0.0
4.896530886627018,0.5525978212548832,0.8823586340608294,0.0177985807311795,0.6228745447827698,0.1624750497108029,0.1935392274731611,,,,,,,,,,,MOZ,Africa,Southern Hemisphere,Low,SSA,189.34431514849427,2021.0,10.245488258406084,,,,,,,,,,,,,,,,24.417836045752832,-21.502098810878586,29.718266627369097,0.0
4.905787512473483,1.2496058954493474,0.9662827235245004,0.3181105116153676,0.3527993970619282,0.1298434535278252,0.0341783667022932,,,,,,55.94931359870563,88.01616582808866,262.82521398116194,2592.5418312557413,32.229342572197616,IRQ,Asia,Northern Hemisphere,Medium,AS,124.93088021192344,2021.0,11.93213567870678,,,,,,,,,,,,,,,,27.813706458844766,30.33898174208575,48.95073400737388,0.0
4.967533043208642,1.1480204243782846,1.2929892085832502,,0.4217082662959039,0.0655501454557008,0.0696714740392097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.79448596019201,1.2611327554488367,0.5111579659747014,0.3328266087828915,0.5387823271739332,0.0124851593838042,0.0793476731449698,,,,,,93.68592850653066,70.76056724666786,20.622104126798376,2708.399189552877,23.82505116924481,MAR,Africa,Northern Hemisphere,Medium,AS,123.68530484956248,2021.0,14.068441671558936,,,,,,,,,,,,,,,,19.758548302369185,34.6980363937427,-11.897832131970276,0.0
4.8796734649172055,1.482644361849806,1.1063395426651197,0.4037914883037477,0.2690292463148863,0.2300902997241574,0.1301775338580102,Asia,11.056055152195809,1.641092407054616,7.055632172322119,15.63725078356756,72.86179408777379,81.43906440701817,244.00469809480148,5470.877961147391,26.36315700167859,IRN,Asia,Northern Hemisphere,High,SA,76.69936306259335,2021.0,14.876388199865165,,,,,,,,,,,,,,,,18.422275560987615,34.15279284731011,51.10265426921332,0.0
4.856464844783917,0.9618727575359498,0.7176618738068583,0.2438808954266618,0.5250178925207943,0.1410515626808759,0.0626607124929756,,,,,,,,,,,SEN,Africa,Northern Hemisphere,Low,SSA,169.9392242360143,2021.0,9.343069438783036,,,,,,,,,,,,,,,,28.614641938497233,12.449319277722443,-13.020448056976964,0.0
4.730204210801515,1.084329451233464,0.741449838274351,0.2329406939936532,0.3207630451311667,0.1323035098584692,0.1986583465749353,,,,,,,,,,,MRT,Africa,Northern Hemisphere,Medium,SSA,156.84314541568932,2021.0,9.341298496253184,,,,,,,,,,,,,,,,29.07734452775175,18.81764940227695,-15.826871687927929,0.0
4.676117214605853,0.7719308082903645,0.8309946162588847,0.1064071526318294,0.4169988678174178,0.1850615130201058,0.1046511325884003,,,,,,,,,,,BFA,Africa,Northern Hemisphere,Low,SSA,188.159388273375,2021.0,9.156193802438333,,,,,,,,,,,,,,,,28.59882611224943,13.461240961819088,-0.5096046669285332,0.0
4.634204894494632,1.2628491614017563,1.128271154243634,0.1456320008902429,0.3796926633499752,0.0722629727340957,0.0911138769304416,,,,,,,,,,,NAM,Africa,Southern Hemisphere,Medium,SSA,138.92802108554858,2021.0,11.601771084886828,,,,,,,,,,,,,,,,20.87228684298858,-19.7665515368284,18.016232995664947,0.0
4.590212197058507,1.7171016670341792,1.140802912333298,0.466762542093583,0.1268207709090078,0.089914392159279,0.1038474375472183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5705924920453045,1.126501268664702,0.7426798138232005,0.19473168493226,0.5219286444405372,0.2158976600731454,0.0484963023993001,,,,,,102.11891141090588,61.13281037437671,-16.11458771988336,1223.679326989046,31.531593292283105,GHA,Africa,Northern Hemisphere,Medium,SSA,131.8215839076843,2021.0,12.102781991852307,,,,,,,,,,,,,,,,27.988785902051653,7.577012828186199,-2.191249894791608,0.0
4.623034153250607,1.1070714659105936,0.6594128795258137,0.1695987830523431,0.5076123943713816,0.1495690432599617,0.1002993306146525,,,,,,74.27869165265123,80.79239559581576,-22.040110773439267,1660.8663344663764,30.41883330644989,PAK,Asia,Northern Hemisphere,Low,SA,166.51494336630054,2021.0,8.653740518576534,PAK,MEATCONSUMP,BEEF,KG_CAP,A,2023.0,70.05425722666328,,,,,,,,,23.952502364324445,31.679285054307293,70.02661415560486,0.0
4.609551877394272,1.1182836942698997,0.6641241739497711,0.1428264879777636,0.5036946872314941,0.1414515453795564,0.1036387565139899,,,,,,75.70958956903694,81.18820492125413,37.8874689090257,892.5865412738216,30.50942287344627,PAK,Asia,Northern Hemisphere,Low,SA,158.02563648246695,2021.0,8.718349060128908,PAK,MEATCONSUMP,PIG,KG_CAP,A,2023.0,417.7776903910107,,,,,,,,,23.302954641455397,29.83875419455069,74.38415836794252,0.0
4.705790289571854,1.0991635771570754,0.661505090365254,0.161135832564649,0.5070076873205674,0.1475539159120993,0.1022420988152737,,,,,,77.30187993144293,81.33818549637398,11.256409593120296,538.4671941681761,31.014697289769806,PAK,Asia,Northern Hemisphere,Low,SA,164.24194875520678,2021.0,8.54469676704861,PAK,MEATCONSUMP,POULTRY,KG_CAP,A,2023.0,156.23345587280645,,,,,,,,,22.9401208707371,31.993969722078983,70.41907374538928,0.0
4.540276002888261,1.0897358437724538,0.6360053519015234,0.1614558995163934,0.5146910045529653,0.1486366535717737,0.0983674000718974,,,,,,77.63003156485172,81.70185601285203,112.7908380784175,1662.1906866296129,30.389936662499945,PAK,Asia,Northern Hemisphere,Low,SA,163.77580077714498,2021.0,8.701454738564571,PAK,MEATCONSUMP,SHEEP,KG_CAP,A,2023.0,97.1337258023946,,,,,,,,,22.9611669048661,32.18831246056961,71.45407446735663,0.0
